split_id,family,name,public_n,private_n,public_pos,private_pos,public_auc,private_auc,private_delta_ref,private_rank
34,stratified,rstack_realmlp6avg_meta_c010_s10,87828,351312,17476,69905,0.9539724315638334,0.9539420886691254,6.851040532673824e-05,4
34,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9538884808617353,0.9538735782637987,0.0,5
35,stratified,rstack_realmlp6avg_meta_c014_s10,87828,351312,17476,69905,0.9544941524600644,0.9538737043837017,0.00011375628906196145,1
35,stratified,rstack_realmlp6avg_meta_c016_s10,87828,351312,17476,69905,0.954493502587362,0.9538681663423522,0.00010821824771245492,2
35,stratified,rstack_realmlp6avg_meta_c012_s10,87828,351312,17476,69905,0.954463305060677,0.9538322086989189,7.226060427922842e-05,3
35,stratified,rstack_realmlp6avg_meta_c010_s10,87828,351312,17476,69905,0.9544539205409772,0.9538243277554301,6.437966079042567e-05,4
35,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9543513341901221,0.9537599480946397,0.0,5
36,stratified,rstack_realmlp6avg_meta_c014_s10,87828,351312,17476,69905,0.9543449403862254,0.9539086529662426,0.00013039938866243883,1
36,stratified,rstack_realmlp6avg_meta_c016_s10,87828,351312,17476,69905,0.9543411826742292,0.9539040400075187,0.00012578642993854583,2
36,stratified,rstack_realmlp6avg_meta_c012_s10,87828,351312,17476,69905,0.9543071713138752,0.9538691258398001,9.087226221993205e-05,3
36,stratified,rstack_realmlp6avg_meta_c010_s10,87828,351312,17476,69905,0.9543019227174441,0.9538603651070487,8.211152946857592e-05,4
36,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9542696316083611,0.9537782535775802,0.0,5
37,stratified,rstack_realmlp6avg_meta_c014_s10,87828,351312,17476,69905,0.9544379014635387,0.9538835773709781,0.00011489736663616856,1
37,stratified,rstack_realmlp6avg_meta_c016_s10,87828,351312,17476,69905,0.95443289687438,0.9538792803982746,0.00011060039393273602,2
37,stratified,rstack_realmlp6avg_meta_c012_s10,87828,351312,17476,69905,0.9544011767423147,0.953843713721457,7.503371711514717e-05,3
37,stratified,rstack_realmlp6avg_meta_c010_s10,87828,351312,17476,69905,0.9543895717564354,0.9538362849999179,6.760499557600941e-05,4
37,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9543031216065095,0.9537686800043419,0.0,5
38,stratified,rstack_realmlp6avg_meta_c014_s10,87828,351312,17476,69905,0.9540578308557724,0.9539792733509375,0.00012802334255834769,1
38,stratified,rstack_realmlp6avg_meta_c016_s10,87828,351312,17476,69905,0.9540549491298844,0.9539743508621494,0.00012310085377031932,2
38,stratified,rstack_realmlp6avg_meta_c012_s10,87828,351312,17476,69905,0.9540173093813886,0.9539402915748855,8.904156650635375e-05,3
38,stratified,rstack_realmlp6avg_meta_c010_s10,87828,351312,17476,69905,0.9540057255428062,0.9539329570493076,8.170704092846925e-05,4
38,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9539743055396861,0.9538512500083791,0.0,5
39,stratified,rstack_realmlp6avg_meta_c014_s10,87828,351312,17476,69905,0.9546930151337084,0.953821677712439,0.00012011545688961345,1
39,stratified,rstack_realmlp6avg_meta_c016_s10,87828,351312,17476,69905,0.9546912045997467,0.9538165716101525,0.0001150093546031794,2
39,stratified,rstack_realmlp6avg_meta_c012_s10,87828,351312,17476,69905,0.9546578366052344,0.9537814078460117,7.98455904623685e-05,3
39,stratified,rstack_realmlp6avg_meta_c010_s10,87828,351312,17476,69905,0.9546504675856055,0.9537731651147966,7.160285924723286e-05,4
39,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.954577463049751,0.9537015622555494,0.0,5
40,stratified,rstack_realmlp6avg_meta_c014_s10,87828,351312,17476,69905,0.9539442072426252,0.954009793096596,0.00011504763283254338,1
40,stratified,rstack_realmlp6avg_meta_c016_s10,87828,351312,17476,69905,0.9539447164044671,0.9540040684425243,0.00010932297876087294,2
40,stratified,rstack_realmlp6avg_meta_c012_s10,87828,351312,17476,69905,0.953908837575121,0.9539694382860502,7.469282228678154e-05,3
40,stratified,rstack_realmlp6avg_meta_c010_s10,87828,351312,17476,69905,0.9539018036588129,0.9539610090946158,6.626363085238118e-05,4
40,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9538084489164333,0.9538947454637634,0.0,5
