split_id,family,name,public_n,private_n,public_pos,private_pos,public_auc,private_auc,private_delta_ref,private_rank
24,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9539056215592697,0.9538690203077894,0.0,7
25,stratified,best_rust_csweep_stack,87828,351312,17476,69905,0.9529032217900394,0.9541285745597357,6.757810423030364e-06,1
25,stratified,best_blend_meta_rust_multi_w100_620_280,87828,351312,17476,69905,0.9529050933258194,0.9541267206327462,4.903883433549083e-06,2
25,stratified,best_blend_meta_rust_w65,87828,351312,17476,69905,0.952904074188778,0.954126459242766,4.6424934533328965e-06,3
25,stratified,rstack_liblinear_s42_j5,87828,351312,17476,69905,0.9529060579679033,0.9541240167562293,2.2000069166416836e-06,5
25,stratified,rstack_liblinear_c004_s42_j5,87828,351312,17476,69905,0.9528968987482518,0.9541245670883814,2.750339068824381e-06,4
25,stratified,rstack_liblinear_c006_s42_j5,87828,351312,17476,69905,0.9528918567446447,0.9541235844104918,1.7676611792083463e-06,6
25,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9528896826398469,0.9541218167493126,0.0,7
26,stratified,best_rust_csweep_stack,87828,351312,17476,69905,0.953318217972074,0.9540270325333917,1.0630723380145035e-05,1
26,stratified,best_blend_meta_rust_multi_w100_620_280,87828,351312,17476,69905,0.9533158519148884,0.9540262553785847,9.853568573081617e-06,2
26,stratified,best_blend_meta_rust_w65,87828,351312,17476,69905,0.9533161471636881,0.9540258813906257,9.479580614146776e-06,4
26,stratified,rstack_liblinear_s42_j5,87828,351312,17476,69905,0.9533084381605927,0.9540259477293896,9.545919378073364e-06,3
26,stratified,rstack_liblinear_c004_s42_j5,87828,351312,17476,69905,0.953312900240249,0.9540226409072182,6.239097206650612e-06,5
26,stratified,rstack_liblinear_c006_s42_j5,87828,351312,17476,69905,0.9533126814470613,0.9540208670950885,4.4652850769155705e-06,6
26,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9533220684068338,0.9540164018100116,0.0,7
27,stratified,best_rust_csweep_stack,87828,351312,17476,69905,0.9538602622340301,0.9538904342574555,8.73719646954374e-06,1
27,stratified,best_blend_meta_rust_multi_w100_620_280,87828,351312,17476,69905,0.9538621183160162,0.953888668070471,6.9710094851016535e-06,2
27,stratified,best_blend_meta_rust_w65,87828,351312,17476,69905,0.9538635359982692,0.9538880067670379,6.309706051976782e-06,3
27,stratified,rstack_liblinear_s42_j5,87828,351312,17476,69905,0.9538628356973973,0.9538863811877324,4.6841267464792224e-06,5
27,stratified,rstack_liblinear_c004_s42_j5,87828,351312,17476,69905,0.9538506963355912,0.9538873343817269,5.637320740992102e-06,4
27,stratified,rstack_liblinear_c006_s42_j5,87828,351312,17476,69905,0.953852388119347,0.9538850889797786,3.3919187927278216e-06,6
27,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9538562426208947,0.9538816970609859,0.0,7
28,stratified,best_rust_csweep_stack,87828,351312,17476,69905,0.9542979453989026,0.9537819530947337,1.1200931744337339e-05,1
28,stratified,best_blend_meta_rust_multi_w100_620_280,87828,351312,17476,69905,0.9542979128645995,0.953780601461481,9.849298491682035e-06,2
28,stratified,best_blend_meta_rust_w65,87828,351312,17476,69905,0.9543019609452501,0.953779468161555,8.715998565667071e-06,4
28,stratified,rstack_liblinear_s42_j5,87828,351312,17476,69905,0.9542952653856931,0.9537790195996753,8.267436685915897e-06,5
28,stratified,rstack_liblinear_c004_s42_j5,87828,351312,17476,69905,0.9542845461462129,0.9537798422003482,9.09003735882763e-06,3
28,stratified,rstack_liblinear_c006_s42_j5,87828,351312,17476,69905,0.9542965252765767,0.9537749143739584,4.1622109691052955e-06,6
28,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9543036348351394,0.9537707521629893,0.0,7
